央视频道,#genre#
甘肃卫视,https://stream1.freetv.fun/32c4da15507fe7b0110d5585d73c092c7354622b5c50edf956e5e0f2504749cf.m3u8
甘肃卫视,http://183.220.107.138:4022/rtp/239.11.0.55:5140
甘肃卫视,http://144.255.32.94:8288/udp/239.21.2.22:5002
甘肃卫视,http://117.174.25.254:8188/rtp/239.0.0.192:5140
新疆卫视,https://stream1.freetv.fun/b74002189f10e32ea0b1d9ac52446a6cad3530afe3b748a5c86f47f81e482ac4.m3u8
新疆卫视,http://183.220.107.138:4022/rtp/239.11.0.58:5140
新疆卫视,http://112.109.206.113:9999/rtp/239.255.40.11:8208
宁夏卫视,http://183.220.107.138:4022/rtp/239.11.0.57:5140
兵团卫视,http://183.220.107.138:4022/rtp/239.11.0.204:5140
兵团卫视,http://112.109.206.113:9999/rtp/239.255.40.29:8208
内蒙古卫视,https://stream1.freetv.fun/fa7d559e981210df2b14c98d9f38e73c31c55d797409772cad85e7edf347a123.m3u8
西藏卫视,https://stream1.freetv.fun/e580c189c012c47539786d49ca3f7980e8027b57f8b0aa35c8fdecea1aa502ac.ctv
西藏卫视,http://112.109.206.113:9999/rtp/239.255.40.12:8208
海南卫视,https://stream1.freetv.fun/55e62d831217f1412d58379dd9b23176a814d8d68d681e96be98fdd0d13e8949.ctv
海南卫视,http://223.167.230.34:4022/rtp/239.45.1.81:5140
海南卫视,http://58.48.104.134:4022/rtp/239.69.1.151:10542
海南卫视,http://59.173.120.39:4022/rtp/239.69.1.151:10542
海南卫视,http://144.255.32.94:8288/udp/239.21.2.14:5002
延边卫视,https://stream1.freetv.fun/f2a202658e2fb94f6b13d1b61963c9ec654646299c3e10a6e33654a93591372d.m3u8
康巴卫视,http://183.220.107.138:4022/rtp/239.11.0.10:5140
康巴卫视,http://117.174.25.254:8188/rtp/239.0.0.175:5140
大湾区卫视,https://stream1.freetv.fun/463f5d3b03fb4165abc66a2acdbbfb935e13f007a4c414d703097d344843dd77.ctv
大湾区卫视,http://183.236.43.98:4013/udp/239.77.0.215:5146

其他频道,#genre#
北京纪实科教,http://116.235.57.41:4022/rtp/239.45.1.14:5140
北京卡酷少儿,http://223.167.230.34:4022/rtp/239.45.0.8:5140
北京体育休闲,http://115.171.216.92:4000/udp/225.1.8.23:8002
北京纪实科教,http://112.109.206.113:9999/rtp/239.255.40.205:8208
北京纪实科教,http://121.29.141.15:4022/rtp/239.253.93.190:6358
BRTV纪实科教,http://144.255.31.115:6688/udp/239.21.1.172:5002
BRTV卡酷少儿,http://59.173.120.39:4022/rtp/239.69.1.193:10800
东方财经,http://223.167.230.34:4022/rtp/239.45.0.17:5140
东方购物-2HD,http://223.167.230.34:4022/rtp/239.45.3.75:5140
东方购物-3HD,http://223.167.230.34:4022/rtp/239.45.3.207:5140
第一财经,http://223.167.230.34:4022/rtp/239.45.3.211:5140
五星体育,http://223.167.230.34:4022/rtp/239.45.3.210:5140
上海教育,http://223.167.230.34:4022/rtp/239.45.0.13:5140
法治天地,http://223.167.230.34:4022/rtp/239.45.1.46:5140
游戏风云,http://223.167.230.34:4022/rtp/239.45.3.131:5140
动漫秀场,http://223.167.230.34:4022/rtp/239.45.3.134:5140
欢笑剧场,http://223.167.230.34:4022/rtp/239.45.3.196:5140
乐游纪实,http://223.167.230.34:4022/rtp/239.45.3.135:5140
湖北经视频道,http://58.48.104.134:4022/rtp/239.69.1.41:9886
湖北综合频道,http://58.48.104.134:4022/rtp/239.69.1.42:9892
湖北公共新闻,http://59.173.120.39:4022/rtp/239.69.1.40:9880
湖北经视频道,http://59.173.120.39:4022/rtp/239.69.1.41:9886
湖北综合频道,http://59.173.120.39:4022/rtp/239.69.1.42:9892
湖北垄上频道,http://59.173.120.39:4022/rtp/239.69.1.43:9898
湖北影视频道,http://59.173.120.39:4022/rtp/239.69.1.204:10866
湖北生活频道,http://59.173.120.39:4022/rtp/239.69.1.205:10872
湖北教育频道,http://59.173.120.39:4022/rtp/239.69.1.206:10878
湖南金鹰纪实,http://59.173.120.39:4022/rtp/239.69.1.109:10292
湖南金鹰卡通,http://59.173.120.39:4022/rtp/239.69.1.248:11130
湖南快乐垂钓,http://59.173.120.39:4022/rtp/239.69.1.142:10488
湖南茶频道,http://59.173.120.39:4022/rtp/239.69.1.144:10500
湖南金鹰纪实,http://144.255.32.94:8288/udp/239.21.1.170:5002
河南武术世界,http://58.48.104.134:4022/rtp/239.69.1.47:9922
广东珠江频道,http://113.119.26.198:58888/udp/239.77.0.1:5146
广东新闻频道,http://113.119.26.198:58888/udp/239.77.0.173:5146
广东民生频道,http://113.119.26.198:58888/udp/239.77.0.225:5146
广东体育频道,http://113.119.26.198:58888/udp/239.77.0.112:5146
广东影视频道,http://113.106.171.234:8899/rtp/239.21.0.85:3680
广东少儿频道,http://113.106.171.234:8899/rtp/239.21.0.87:3688
广东嘉佳卡通,http://113.106.171.234:8899/rtp/239.21.0.94:3716
广东体育频道,http://113.106.171.234:8899/rtp/239.20.0.97:3012
广东珠江频道,http://113.106.171.234:8899/rtp/239.20.0.63:3148
深圳都市频道,http://113.119.26.198:58888/udp/239.77.1.176:5146
深圳电视剧频道,http://113.119.26.198:58888/udp/239.77.1.177:5146
深圳财经生活,http://113.119.26.198:58888/udp/239.77.1.242:5146
深圳体育健康,http://113.119.26.198:58888/udp/239.77.1.128:5146
四川经济频道,http://117.174.25.254:8188/rtp/239.0.0.2:5140
四川文化旅游,http://117.174.25.254:8188/rtp/239.0.0.3:5140
四川新闻频道,http://117.174.25.254:8188/rtp/239.0.0.4:5140
四川影视文艺,http://117.174.25.254:8188/rtp/239.0.0.5:5140
河北经济生活,http://121.29.141.15:4022/rtp/239.253.92.171:6001
河北影视剧频道,http://121.29.141.15:4022/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.141.15:4022/rtp/239.253.92.174:6004
河北三农频道,http://121.29.141.15:4022/rtp/239.253.92.176:6006
睛彩河北,http://121.29.141.15:4022/rtp/239.253.92.104:6221
山东教育卫视,https://stream1.freetv.fun/5fb9f3d5938062b625b04df4e05fba93f89f5d6333685743fa0593d9497e3abf.ctv
山东少儿频道,http://144.255.32.94:8288/udp/239.21.1.208:5002
山东教育频道,http://144.255.32.94:8288/udp/239.21.1.169:5002
山东文旅频道,http://144.255.32.94:8288/udp/239.21.1.176:5002
山东新闻频道,http://144.255.32.94:8288/udp/239.21.1.140:5002
山东生活频道,http://144.255.32.94:8288/udp/239.21.1.175:5002
山东综艺频道,http://144.255.32.94:8288/udp/239.21.1.177:5002
山东齐鲁频道,http://144.255.31.115:6688/udp/239.21.1.134:5002
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
安徽影视,https://stream1.freetv.fun/3db2cc53ae8102b6c73529c168b78918a997c306030868361417ae0e8bbe9689.m3u8
吉林都市,http://36.135.118.195:85/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
吉林影视,http://36.135.118.195:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
吉林教育,http://36.135.118.195:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古蒙语卫视,https://stream1.freetv.fun/bf3e4ddb3a5e6407b6370cf263e671c976f126259b7df1c089faa98738c6d440.m3u8
内蒙古农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
内蒙古新闻综合,http://play1-qk.nmtv.cn/live/1686560423879174.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
内蒙古少儿,http://play1-qk.nmtv.cn/live/1686560464515368.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
内蒙古文体娱乐,http://play1-qk.nmtv.cn/live/1686561195713372.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
内蒙古蒙语卫视,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
内蒙古蒙语文化,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8?token=a91795eaa13d363d432e0b8cf4cbb5cd
CETV-1,http://36.135.118.195:85/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
CETV1,http://183.220.107.138:4022/rtp/239.11.0.139:5140
CETV1,http://113.106.171.234:8899/rtp/239.20.0.213:2224
CETV4,http://113.119.26.198:58888/udp/239.253.43.40:5146
CETV4,http://112.109.206.113:9999/rtp/239.255.40.31:8208
CETV早期教育,http://113.119.26.198:58888/udp/239.77.0.180:5146
CETV早期教育,http://121.29.141.15:4022/rtp/239.253.93.164:6440
金鹰卡通,http://36.135.118.195:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰纪实,http://183.220.107.138:4022/rtp/239.10.0.193:5140
金鹰纪实,http://112.109.206.113:9999/rtp/239.255.40.57:8208
金鹰纪实,http://121.29.141.15:4022/rtp/239.253.92.103:6054
CHC高清电影,https://stream1.freetv.fun/d29fd66e7bf6fd39dd8415881e53e5923278819822f6b12af92c980396bfb4ac.m3u8
CHC影迷电影,http://59.173.120.39:4022/rtp/239.69.1.241:11088
CHC动作电影,http://59.173.120.39:4022/rtp/239.69.1.242:11094
CHC家庭影院,http://59.173.120.39:4022/rtp/239.69.1.243:11100
睛彩篮球,http://183.220.107.138:4022/rtp/239.11.0.122:5140
睛彩青少,http://183.220.107.138:4022/rtp/239.10.0.130:5140
睛彩竞技,http://183.220.107.138:4022/rtp/239.10.0.224:5140
睛彩篮球,http://113.119.26.198:58888/udp/239.77.1.21:5146
睛彩青少,http://113.119.26.198:58888/udp/239.77.1.22:5146
睛彩篮球,http://112.109.206.113:9999/rtp/239.255.40.209:8208
睛彩青少,http://112.109.206.113:9999/rtp/239.255.40.207:8208
睛彩竞技,http://112.109.206.113:9999/rtp/239.255.40.208:8208
睛彩广场舞,http://112.109.206.113:9999/rtp/239.255.40.210:8208
安多卫视,https://stream1.freetv.fun/d6595e6ee8885bc42c66a38218d3a13995e409226205198038b7379b403b61b1.m3u8
原住民卫视,https://stream1.freetv.fun/cfb47b495fe76042f71d31e49be7ba3078cce7137a20a001b6904d19e161c688.ctv
客家卫视,https://stream1.freetv.fun/fc62f0b678279f234d37e36c19268e3364871eec2caf87eb49608fc56b3d0c6c.ctv
上海卫视,https://stream1.freetv.fun/f7183476c990eb9535f04a78051890b8ec6067ea92ac87bc123ac15cb3849f12.m3u8
海峡卫视,https://stream1.freetv.fun/6617cf82ead80b552e5a8e7a9cfe5f09410e7e954dc1ee1abdb48e5dd2c2b4d4.m3u8
亚洲卫视,https://stream1.freetv.fun/6e1e13e2d13414493c75ce937812fbc3745d30f317b96a90403333d0ee042809.ctv
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-6.ctv
